,word,frequency
1776,8th,30
1777,depends,30
1778,incest,30
1779,increased,30
1780,code,30
1781,marked,30
1782,responsible,30
1783,senatorbrowne,30
1784,allowing,30
1785,jenniferforpa,30
1786,employees,30
1787,newtgingrich,30
1788,comments,30
1789,science,30
1790,company,30
1791,dictatorship,30
1792,interested,30
1793,insurrection,30
1794,green,30
1795,bet,30
1796,enjoy,30
1797,loan,30
1798,hurt,30
1799,horas,30
1800,phillygaynews,30
1801,después,30
1802,tiempo,30
1803,percent,30
1804,website,30
1805,battle,30
1806,pahd91,30
1807,sentence,30
1808,none,30
1809,phony,30
1810,immigration,30
1811,unarmed,30
1812,view,30
1813,kick,30
1814,role,30
1815,online,30
1816,forced,30
1817,soy,30
1818,announced,30
1819,january,30
1820,destroyed,30
1821,igual,30
1822,chair,30
1823,han,30
1824,grant,30
1825,registration,30
1826,rggi,30
1827,gusta,30
1828,hora,29
1829,garrityforpa,29
1830,raising,29
1831,doj,29
1832,mess,29
1833,ending,29
1834,runs,29
1835,license,29
1836,excited,29
1837,ahí,29
1838,fought,29
1839,wanna,29
1840,land,29
1841,verdad,29
1842,clearly,29
1843,status,29
1844,lazy,29
1845,hypocrisy,29
1846,onev1,29
1847,id,29
1848,500,29
1849,sale,29
1850,club,29
1851,govrondesantis,29
1852,cancer,29
1853,harris,29
1854,resisters,29
1855,neither,29
1856,build,29
1857,minutos,29
1858,ties,29
1859,type,29
1860,luego,29
1861,views,29
1862,az,29
1863,hiding,29
1864,decide,29
1865,discuss,29
1866,correspondent,29
1867,bye,29
1868,joint,29
1869,doctors,29
1870,playing,29
1871,washingtonpost,29
1872,places,29
1873,mother,29
1874,tomcottonar,29
1875,pot,29
1876,tortured,29
1877,carolina,29
1878,roevemberiscoming,29
1879,votewarnock,29
1880,kid,29
1881,stock,29
1882,thehill,29
1883,quality,29
1884,gotta,29
1885,estás,29
1886,32,29
1887,ah,29
1888,wealthy,29
1889,cheat,28
1890,33,28
1891,dogkilleroz,28
1892,areas,28
1893,franklincountypa,28
1894,whether,28
1895,masters,28
1896,lots,28
1897,busy,28
1898,elections2022,28
1899,defund,28
1900,rise,28
1901,mouth,28
1902,sit,28
1903,estamos,28
1904,shukaitis,28
1905,sd40,28
1906,vergüenza,28
1907,often,28
1908,production,28
1909,deep,28
1910,debt,28
1911,vaccine,28
1912,miracle,28
1913,45,28
1914,excelente,28
1915,council,28
1916,ticket,28
1917,ensure,28
1918,katiehobbs,28
1919,bot,28
1920,believes,28
1921,nyc,28
1922,orange,28
1923,cdnwrrjwbo,28
1924,pushing,28
1925,typical,28
1926,likes,28
1927,mask,28
1928,53,28
1929,murdered,28
1930,lmao,28
1931,2nd,28
1932,2023,28
1933,nxrdx5uukj,28
1934,accountability,28
1935,stood,28
1936,driving,28
1937,livestream,28
1938,completely,28
1939,ed,28
1940,freedoms,28
1941,values,28
1942,solutions,28
1943,thoughts,28
1944,female,28
1945,enforcement,28
1946,okay,28
1947,committed,28
1948,tipo,28
1949,legislators,28
1950,flag,28
1951,normal,27
1952,pronoun,27
1953,allegheny,27
1954,age,27
1955,scott,27
1956,dad,27
1957,cruelty,27
1958,interest,27
1959,groups,27
1960,birth,27
1961,patients,27
1962,pasenategop,27
1963,luck,27
1964,cannabis,27
1965,endorse,27
1966,tough,27
1967,negative,27
1968,tim,27
1969,clue,27
1970,period,27
1971,mientras,27
1972,bluewave2022,27
1973,agency,27
1974,encima,27
1975,whose,27
1976,cures,27
1977,however,27
1978,ronjohnsonwi,27
1979,couple,27
1980,everyday,27
1981,announces,27
1982,bluecrew,27
1983,chuck,27
1984,count,27
1985,large,27
1986,potential,27
1987,character,27
1988,neil4pa91,27
1989,hi,27
1990,meanwhile,27
1991,crudite,27
1992,wanting,27
1993,padem,27
1994,2022elections,27
1995,dice,27
1996,bottom,27
1997,cast,27
1998,positive,27
1999,brought,27
2000,willing,27
2001,projects,27
2002,1600,27
2003,btw,27
2004,tip,27
2005,creo,27
2006,text,27
2007,hershey,27
2008,alguien,27
2009,knowing,27
2010,doubt,27
2011,simply,27
2012,series,27
2013,electric,26
2014,project,26
2015,liberalsmustgo,26
2016,razzli_,26
2017,maxident,26
2018,tattoos,26
2019,2016,26
2020,provided,26
2021,focused,26
2022,sponsored,26
2023,possibly,26
2024,porfa,26
2025,ideology,26
2026,wing,26
2027,suit,26
2028,heroin,26
2029,mí,26
2030,mph,26
2031,concerns,26
2032,progress,26
2033,beasley,26
2034,fiscal,26
2035,individuals,26
2036,sunday,26
2037,request,26
2038,average,26
2039,meetings,26
2040,hands,26
2041,doctoral,26
2042,supporter,26
2043,hour,26
2044,controlled,26
2045,08,26
2046,sports,26
2047,kills,26
2048,familia,26
2049,reproductive,26
2050,nueva,26
2051,rhonda_harbison,26
2052,fauci,26
2053,editorial,26
2054,damage,26
2055,account,26
2056,amigos,26
2057,serving,26
2058,sb913,26
2059,congratulations,26
2060,researcher,26
2061,committees,26
2062,art,26
2063,wide,26
2064,backed,26
2065,changed,26
2066,civil,26
2067,ride,26
2068,followed,26
2069,lifeline,26
2070,six,26
2071,wild,26
2072,director,26
2073,maps,26
2074,celebrity,26
2075,remarks,26
2076,liaiedexqu,26
2077,releasing,26
2078,fascists,26
2079,ag,26
2080,store,26
2081,solution,26
2082,esos,26
2083,bgmasters,26
2084,quickly,26
2085,puppet,26
2086,dear,26
2087,toda,26
2088,hole,26
2089,testing,25
2090,booker4ky,25
2091,chased,25
2092,hoping,25
2093,birthday,25
2094,l,25
2095,spotify,25
2096,liars,25
2097,defeat,25
2098,mundo,25
2099,favorite,25
2100,original,25
2101,tight,25
2102,volunteer,25
2103,testimony,25
2104,wtpblue,25
2105,huh,25
2106,j,25
2107,otherwise,25
2108,demings,25
2109,dictator,25
2110,pedohitler,25
2111,hates,25
2112,st,25
2113,obvious,25
2114,bonito,25
2115,privatization,25
2116,reasons,25
2117,personally,25
2118,dual,25
2119,jajaja,25
2120,breitbartnews,25
2121,introduced,25
2122,similar,25
2123,accountable,25
2124,fuel,25
2125,ind_fisc_office,25
2126,historic,25
2127,double,25
2128,cara,25
2129,network,25
2130,attacking,25
2131,increíble,25
2132,starts,25
2133,corporate,25
2134,receive,25
2135,mommy,25
2136,scared,25
2137,promises,25
2138,courts,25
2139,interests,25
2140,concerned,25
2141,refuse,25
2142,speaks,25
2143,failing,25
2144,welfare,25
2145,blank,25
2146,recession,25
2147,situation,25
2148,convene,25
2149,unfit,25
2150,extreme,25
2151,joined,25
2152,daughter,25
2153,resist,25
2154,districts,25
2155,veces,25
2156,rule,25
2157,03,25
2158,advertising,25
2159,choices,25
2160,includes,24
2161,aware,24
2162,jeff_bartos,24
2163,shortage,24
2164,enoughisenough,24
2165,listening,24
2166,rob,24
2167,backlash,24
2168,decir,24
2169,regardless,24
2170,hoodie,24
2171,dan,24
2172,shop,24
2173,mostly,24
2174,beating,24
2175,gavinnewsom,24
2176,parece,24
2177,tify330,24
2178,wine,24
2179,competitive,24
2180,winner,24
2181,qualified,24
2182,ability,24
2183,steelworkers,24
2184,organizations,24
2185,bail,24
2186,grew,24
2187,pasa,24
2188,padeptofed,24
2189,sadly,24
2190,extremely,24
2191,parties,24
2192,tfg,24
2193,feeling,24
2194,bipartisan,24
2195,worried,24
2196,sexual,24
2197,lebanon,24
2198,esperando,24
2199,whitehouse,24
2200,triste,24
2201,style,24
2202,immigrants,24
2203,persona,24
2204,farm,24
2205,track,24
2206,jim,24
2207,ultramaga,24
2208,field,24
2209,tiktok,24
2210,policía,24
2211,noches,24
2212,votebluedownballot,24
2213,smallbiz,24
2214,rinos,24
2215,marklevinshow,24
2216,urge,24
2217,minutes,24
2218,votebluetoprotectyourrights,24
2219,successful,24
2220,mass,24
2221,card,24
2222,whoyouwith,24
2223,padempolicy,24
2224,sensantarsiero,24
2225,girls,24
2226,murderer,24
2227,krasner,24
2228,building,24
2229,boost,24
2230,decided,24
2231,moving,24
2232,surprise,24
2233,spread,24
2234,videos,24
2235,lehigh,24
2236,muchas,24
2237,puedo,24
2238,eagles,24
2239,verga,24
2240,sector,24
2241,bag,24
2242,multiple,24
2243,bought,24
2244,fetterman2022,24
2245,hollywood,24
2246,ted,24
2247,brother,24
2248,artist,24
2249,erdogan,24
2250,ig,24
2251,uses,24
2252,forgot,24
2253,ruling,24
2254,keeping,24
2255,remind,23
2256,hannity,23
2257,promise,23
2258,correct,23
2259,allentown,23
2260,approval,23
2261,minimum,23
2262,killers,23
2263,pawx,23
2264,pq,23
2265,teampelosi,23
2266,hurricane,23
2267,boys,23
2268,rounds,23
2269,cc,23
2270,swing,23
2271,mistake,23
2272,democratsdeliver,23
2273,magic,23
2274,dems4usa,23
2275,conman,23
2276,gain,23
2277,quarter,23
2278,prove,23
2279,challenges,23
2280,honestly,23
2281,torture,23
2282,harm,23
2283,et,23
2284,país,23
2285,secure,23
2286,contra,23
2287,providing,23
2288,swann_pagov2022,23
2289,upcoming,23
2290,allows,23
2291,bidengashike,23
2292,ignore,23
2293,offenders,23
2294,60,23
2295,representing,23
2296,counting,23
2297,commitment,23
2298,pena,23
2299,quien,23
2300,agriculture,23
2301,hitlers,23
2302,murders,23
2303,attempt,23
2304,amor,23
2305,figure,23
2306,documents,23
2307,remain,23
2308,involved,23
2309,idiot,23
2310,victim,23
2311,misinformation,23
2312,impeachbidennow,23
2313,strategy,23
2314,agreed,23
2315,breaks,23
2316,answers,23
2317,feed,23
2318,dato,23
2319,discussed,23
2320,thru,23
2321,jojofromjerz,23
2322,sides,23
2323,sentencing,23
2324,professional,23
2325,bernie,23
2326,earned,23
2327,affordable,23
2328,reporters,23
2329,thread,23
2330,senior,23
2331,mes,23
2332,tenemos,23
2333,train,23
2334,patriottakes,23
2335,conorlamb,23
2336,morningjoe,23
2337,paso,23
2338,entre,23
2339,kathybarnetteforsenate,23
2340,campaigns,23
2341,wage,23
2342,quiere,23
2343,offers,22
2344,columbia,22
2345,cosa,22
2346,deny,22
2347,photos,22
2348,ayer,22
2349,excuse,22
2350,impeach,22
2351,adolf,22
2352,study,22
2353,awful,22
2354,form,22
2355,primaries,22
2356,assault,22
2357,steal,22
2358,global,22
2359,decisions,22
2360,wind,22
2361,cleanair,22
2362,donors,22
2363,shapiroforpa,22
2364,missed,22
2365,hilarious,22
2366,cuts,22
2367,rc74393694,22
2368,letting,22
2369,mandates,22
2370,owns,22
2371,insane,22
2372,3rd,22
2373,deliver,22
2374,attend,22
2375,phillyinquirer,22
2376,fool,22
2377,ongoing,22
2378,scary,22
2379,letsgobrandon,22
2380,leezeldin,22
2381,clubs,22
2382,immediately,22
2383,keitholbermann,22
2384,forum,22
2385,cuenta,22
2386,stole,22
2387,upon,22
2388,steveschmidtses,22
2389,fans,22
2390,sales,22
2391,avoid,22
2392,appears,22
2393,chief,22
2394,pos,22
2395,mansion,22
2396,wave,22
2397,letter,22
2398,jewish,22
2399,allowance,22
2400,leftist,22
2401,kept,22
2402,hijos,22
2403,rejectsb913,22
2404,veteran,22
2405,river,22
2406,liberty,22
2407,halloween,22
2408,destruction,22
2409,closer,22
2410,announce,22
2411,scare,22
2412,claiming,22
2413,gotv,22
2414,inbox,22
2415,advice,22
2416,scotus,22
2417,background,22
2418,tengan,22
2419,claro,22
2420,entonces,22
2421,owners,22
2422,talks,22
2423,december,22
2424,valdemings,22
2425,haber,22
2426,cortezmasto,22
2427,conversation,22
2428,felons,22
2429,caught,22
2430,names,22
2431,helpingthehelpers,22
2432,hsuniontown,22
2433,manchin,22
2434,kylegriffin1,21
2435,suffered,21
2436,carbon,21
2437,host,21
2438,prisoners,21
2439,sites,21
2440,possibility,21
2441,algún,21
2442,judiciary,21
2443,mil,21
2444,op,21
2445,proposal,21
2446,inside,21
2447,rape,21
2448,hosted,21
2449,medicaid,21
2450,captmarkkelly,21
2451,timryan,21
2452,moral,21
2453,helps,21
2454,rain,21
2455,38,21
2456,sanders,21
2457,trail,21
2458,facebook,21
2459,nuestro,21
2460,value,21
2461,games,21
2462,im,21
2463,click,21
2464,paattorneygen,21
2465,49,21
2466,racket,21
2467,collar,21
2468,poder,21
2469,70,21
2470,salary,21
2471,roeroeroeyourvote,21
2472,screwed,21
2473,charlatan,21
2474,expansion,21
2475,loses,21
2476,throughout,21
2477,levels,21
2478,democratsdividinganddestroyingamerica,21
2479,northern,21
2480,bid,21
2481,fast,21
2482,sees,21
2483,empirestatepol,21
2484,año,21
2485,7p,21
2486,split,21
2487,finish,21
2488,tus,21
2489,acyn,21
2490,unfortunately,21
2491,king,21
2492,note,21
2493,table,21
2494,holy,21
2495,wear,21
2496,stopping,21
2497,massachusetts,21
2498,gophypocrisy,21
2499,learning,21
2500,suburbs,21
2501,strongertogether,21
2502,transit,21
2503,socialism,21
2504,juliaterruso,21
2505,permanent,21
2506,defense,21
2507,pretend,21
2508,48,21
2509,funded,21
2510,danger,21
2511,adamparkhomenko,21
2512,bank,21
2513,donated,21
2514,nuestros,21
2515,pasan,21
2516,wages,21
2517,dia,21
2518,fired,21
2519,garbage,21
2520,till,21
2521,gross,21
2522,sh,21
2523,nationwide,21
2524,cycle,21
2525,african,21
2526,carpet,21
2527,lied,21
2528,russian,20
2529,catturd2,20
2530,guilty,20
2531,dar,20
2532,require,20
2533,saben,20
2534,chisme,20
2535,gaetz,20
2536,specific,20
2537,davewhiteforgov,20
2538,xd,20
2539,wall,20
2540,required,20
2541,eat,20
2542,ultra,20
2543,pockets,20
2544,sigue,20
2545,jordan,20
2546,father,20
2547,cheating,20
2548,doors,20
2549,hambre,20
2550,pride,20
2551,billions,20
2552,propaganda,20
2553,gopliesabouteverything,20
2554,trial,20
2555,simpsons,20
2556,google,20
2557,requirements,20
2558,yahoo,20
2559,laurenboebert,20
2560,equity,20
2561,pasó,20
2562,lady,20
2563,primera,20
2564,concluded,20
2565,pardon,20
2566,saramaloneoh,20
2567,refuses,20
2568,conspiracy,20
2569,pretending,20
2570,votemarkkelly,20
2571,waste,20
2572,doyle,20
2573,malas,20
2574,hola,20
2575,suck,20
2576,hiring,20
2577,amount,20
2578,performance,20
2579,lean,20
2580,pasar,20
2581,match,20
2582,sands,20
2583,filibuster,20
2584,patient,20
2585,nikkifried,20
2586,practice,20
2587,harder,20
2588,30pm,20
2589,replace,20
2590,usual,20
2591,diversity,20
2592,turned,20
2593,hot,20
2594,tú,20
2595,lowest,20
2596,g,20
2597,sucks,20
2598,american2084,20
2599,toward,20
2600,advance,20
2601,responsibility,20
2602,rememberinnovember,20
2603,falta,20
2604,lauraolson,20
2605,heads,20
2606,stealing,20
2607,whimsical_mojo,20
2608,nbcnews,20
2609,bro,19
2610,linda,19
2611,limit,19
2612,dormir,19
2613,nuevo,19
2614,skz,19
2615,agua,19
2616,eriedems,19
2617,compared,19
2618,arrested,19
2619,farms,19
2620,regarding,19
2621,pelosi,19
2622,nikkihaley,19
2623,donna,19
2624,watched,19
2625,nah,19
2626,highly,19
2627,republicansaretheproblem,19
2628,repmtg,19
2629,donations,19
2630,vile,19
2631,fooled,19
2632,easier,19
2633,wearing,19
2634,genocide,19
2635,underway,19
2636,aqi,19
2637,amid,19
2638,leaving,19
2639,boxes,19
2640,excellent,19
2641,opec,19
2642,defending,19
2643,sweet,19
2644,demand,19
2645,octubre,19
2646,facing,19
2647,appeal,19
2648,warren,19
2649,perhaps,19
2650,alternative,19
2651,ran,19
2652,os,19
2653,prior,19
2654,repeat,19
2655,wef,19
2656,indiana,19
2657,active,19
2658,concern,19
2659,gopleader,19
2660,votecharliecrist,19
2661,votevaldemings,19
2662,endorsements,19
2663,sleep,19
2664,larry,19
2665,stick,19
2666,h,19
2667,bonitas,19
2668,popular,19
2669,creating,19
2670,asi,19
2671,bob,19
2672,accused,19
2673,officers,19
2674,pls,19
2675,rick,19
2676,door,19
2677,surprised,19
2678,donaldtrump,19
2679,senatorkristin,19
2680,nine,19
2681,added,19
2682,native,19
2683,universities,19
2684,recover,19
2685,scholarship,19
2686,expanding,19
2687,rabbishmuley,19
2688,george,19
2689,livestreams,19
2690,reporting,19
2691,maryland,19
2692,gran,19
2693,shirt,19
2694,fettermania,19
2695,dejen,19
2696,notice,19
2697,swastika,19
2698,36,19
2699,electing,19
2700,salir,19
2701,vehicle,19
2702,possession,19
2703,wwii,19
2704,35,19
2705,correctionspa,19
2706,charges,19
2707,theothermandela,19
2708,nuclear,19
2709,pat,19
2710,refused,19
2711,hill,19
2712,loved,19
2713,latinos,19
2714,mifflin,19
2715,democratsareevil,19
2716,demvoice1,19
2717,husband,19
2718,saving,19
2719,viral,19
2720,felt,19
2721,amyklobuchar,19
2722,anyway,19
2723,timrunshismouth,19
2724,magarepublicans,19
2725,mine,19
2726,rival,19
2727,eliminate,19
2728,opening,19
2729,promoting,19
2730,stance,18
2731,issued,18
2732,nationally,18
2733,interviews,18
2734,tech,18
2735,miles,18
2736,sponsorship,18
2737,option,18
2738,begging,18
2739,safer,18
2740,passes,18
2741,importa,18
2742,exposed,18
2743,dollar,18
2744,será,18
2745,pressure,18
2746,training,18
2747,agents,18
2748,blitz,18
2749,thats,18
2750,crowd,18
2751,200,18
2752,nooz,18
2753,trabajo,18
2754,although,18
2755,movie,18
2756,goptraitorstodemocracy,18
2757,grateful,18
2758,violations,18
2759,brandon,18
2760,older,18
2761,terrorists,18
2762,dishonest,18
2763,die,18
2764,ended,18
2765,humane,18
2766,reach,18
2767,pittsburghpg,18
2768,candidacy,18
2769,dying,18
2770,hopes,18
2771,clip,18
2772,senmarkkelly,18
2773,backing,18
2774,meant,18
2775,ss,18
2776,muchos,18
2777,traffic,18
2778,tries,18
2779,sends,18
2780,projections,18
2781,partisan,18
2782,sister,18
2783,baseball,18
2784,da_larrykrasner,18
2785,sort,18
2786,soccer,18
2787,hits,18
2788,senatedems,18
2789,ganas,18
2790,judges,18
2791,somehow,18
2792,pre,18
2793,wawa,18
2794,llegar,18
2795,backtheblue,18
2796,newport,18
2797,coalition,18
2798,fed,18
2799,priorities,18
2800,exit,18
2801,partidos,18
2802,esperar,18
2803,tal,18
2804,closed,18
2805,james,18
2806,earth,18
2807,xq,18
2808,soros,18
2809,owillis,18
2810,liberalismisamentaldisorder,18
2811,jesus,18
2812,sentences,18
2813,accept,18
2814,adult,18
2815,remove,18
2816,loans,18
2817,reallyamerican1,18
2818,senlisabaker,18
2819,bidenworstpresidentever,18
2820,cover,18
2821,extremists,18
2822,collapse,18
2823,weight,18
2824,lover,18
2825,todavía,18
2826,besides,18
2827,bans,18
2828,testifying,18
2829,wilkes,18
2830,barre,18
2831,fill,18
2832,pack,18
2833,regulatory,18
2834,uncle,18
2835,defundthepolice,18
2836,tuckercarlson,18
2837,recognize,18
2838,gotten,18
2839,pray,18
2840,regional,18
2841,experts,18
2842,shooting,18
2843,deadline,18
2844,smell,18
2845,meme,18
2846,disgrace,18
2847,limits,18
2848,dirty,18
2849,67,18
2850,marshablackburn,18
2851,insanity,18
2852,dream,18
2853,helpers,18
2854,brings,18
2855,daughters,18
2856,pain,18
2857,calltoactivism,18
2858,bodies,18
2859,deja,18
2860,streaming,17
2861,determine,17
2862,casi,17
2863,tweeting,17
2864,upset,17
2865,miedo,17
2866,puppykiller,17
2867,cheap,17
2868,ley,17
2869,primero,17
2870,senatorlaughlin,17
2871,useless,17
2872,links,17
2873,events,17
2874,kca,17
2875,hello,17
2876,establishment,17
2877,loving,17
2878,spoke,17
2879,column,17
2880,named,17
2881,heading,17
2882,moves,17
2883,debe,17
2884,earn,17
2885,collect,17
2886,tampoco,17
2887,kicking,17
2888,success,17
2889,finde,17
2890,title,17
2891,setting,17
2892,somebody,17
2893,wealth,17
2894,plant,17
2895,gay,17
2896,fraudulent,17
2897,certain,17
2898,tennessee,17
2899,towards,17
2900,vice,17
2901,expensive,17
2902,adults,17
2903,semanas,17
2904,hecho,17
2905,autonomy,17
2906,burn,17
2907,quiet,17
2908,fail,17
2909,trusted,17
2910,box,17
2911,womensrights,17
2912,stronger,17
2913,ten,17
2914,stopoz,17
2915,frustrated,17
2916,fresh,17
2917,claysburg,17
2918,tucker,17
2919,manager,17
2920,ayuda,17
2921,initiative,17
2922,warned,17
2923,patreasurer,17
2924,seeking,17
2925,grocery,17
2926,deseo,17
2927,technology,17
2928,fossil,17
2929,votehimout,17
2930,pardons,17
2931,admit,17
2932,sen8,17
2933,profit,17
